"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"nesya laundry",*,"Jl. Babakan Tarogong No.83A, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa","Jl. Babakan Tarogong No.83A","Suka Asih","Binatu Cucian Kering","Asia/Jakarta",*,"0813-9419-2398","0813-9419-2398, +62 813-9419-2398","YES",58,4.8,"https://search.google.com/local/reviews?placeid=ChIJT6-naKTpaC4RsSjpDIhxCa8&q=la","https://www.google.com/maps?cid=12612737060573882545",-6.9340408,107.5930954,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMD0E_HB_Az7aaVCQNVCD5pBJ60gJeGASA3JkBl",*,"0x2e68e9a468a7af4f:0xaf0971880ce928b1","ChIJT6-naKTpaC4RsSjpDIhxCa8"
"Laundry Peta-Antar Jemput",*,"Jl. HM Basori No.32, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233","Jl. HM Basori No.32","Kopo","Binatu","Asia/Jakarta",*,"0877-2209-0694","0877-2209-0694, +62 877-2209-0694","YES",13,4.4,"https://search.google.com/local/reviews?placeid=ChIJD7kRYi9dVkwR99QhjzrBPJc&q=la","https://www.google.com/maps?cid=10897797655583380727",-6.9384714,107.5856783,,,"Sabtu: [08.00-19.00], Minggu: [Tutup], Senin: [08.00-19.00], Selasa: [08.00-19.0","https://lh5.googleusercontent.com/p/AF1QipPeQqUnaGu0mwQ54MnF8dYsHUSFYfx7wqWIf4A=",*,"0x4c565d2f6211b90f:0x973cc13a8f21d4f7","ChIJD7kRYi9dVkwR99QhjzrBPJc"
"Rina Laundry",*,"Jl. Sukaleueur No.56, RT.07/RW.02, Babakan Asih, Kec. Bojongloa Kaler, Kota Band","Jl. Sukaleueur No.56","RT.07/RW.02, Babakan Asih","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJkx7WHAnpaC4RrgWpPrg11fU&q=la","https://www.google.com/maps?cid=17714123774773233070",-6.9322294,107.593719,,,,"https://lh5.googleusercontent.com/p/AF1QipN0VPqZhwsOU-VqfgX735GZWZm_1tbh1knVyAeV",*,"0x2e68e9091cd61e93:0xf5d535b83ea905ae","ChIJkx7WHAnpaC4RrgWpPrg11fU"
"AA Laundry",*,"Jl. Sukamulya III No.10, RT.01/RW.10, Kopo, Kec. Bojongloa Kaler, Kota Bandung, ","Jl. Sukamulya III No.10","RT.01/RW.10, Kopo","Layanan Binatu","Asia/Jakarta",*,"0895-4251-66066","0895-4251-66066, +62 895-4251-66066","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJXUaeL_3paC4RJnPHPEO4urE&q=la","https://www.google.com/maps?cid=12806751089303450406",-6.936293099999999,107.5900357,,,"Sabtu: [08.00-17.00], Minggu: [10.00-15.00], Senin: [08.00-16.00], Selasa: [08.0","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yKXWBYMy-03Jn8N8b",*,"0x2e68e9fd2f9e465d:0xb1bab8433cc77326","ChIJXUaeL_3paC4RJnPHPEO4urE"
"Cotton care Laundry",*,"Jl. RD Rangga Kencana No.17a, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Ja","Jl. RD Rangga Kencana No.17a","Mekarwangi","Binatu","Asia/Jakarta",*,"0812-2299-9460","0812-2299-9460, +62 812-2299-9460","NO",21,4.5,"https://search.google.com/local/reviews?placeid=ChIJGyW4ZPPpaC4RS4EUUA2ZGjg&q=la","https://www.google.com/maps?cid=4042711897975587147",-6.952926199999999,107.59943829999999,,,"Sabtu: [07.00-05.00], Minggu: [07.00-05.00], Senin: [07.00-05.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM_5ikeDxDbcDIDnqYcTCmrxSzOsM0vgXxdQRrz",*,"0x2e68e9f364b8251b:0x381a990d5014814b","ChIJGyW4ZPPpaC4RS4EUUA2ZGjg"
"Sorcha Laundry Buah Batu (Laundry Antar Jemput Bandung)",*,"Jl. Jati Indah Raya No.24, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 402","Jl. Jati Indah Raya No.24","Turangga","Binatu","Asia/Jakarta",*,"0851-7317-4898","0851-7317-4898, +62 851-7317-4898","YES",554,5,"https://search.google.com/local/reviews?placeid=ChIJzRSfTw7paC4RT_nTooYbfUY&q=la","https://www.google.com/maps?cid=5079246219815156047",-6.9442632,107.6349072,"https://www.sorchalaundry.com/outlet-kami/sorcha-buah-batu-laundry-antar-jemput-","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMpyRabSDHxL8zJMulifsPD23IG2pLsFGNiqntn",*,"0x2e68e90e4f9f14cd:0x467d1b86a2d3f94f","ChIJzRSfTw7paC4RT_nTooYbfUY"
"LaundryKlin Buah Batu - Antar Jemput",*,"Jl. RH Hasan Saputra Raya No.17A, Turangga, Kec. Lengkong, Kota Bandung, Jawa Ba","Jl. RH Hasan Saputra Raya No.17A","Turangga","Binatu","Asia/Jakarta",*,"0851-7537-1253","0851-7537-1253, +62 851-7537-1253","NO",78,4.9,"https://search.google.com/local/reviews?placeid=ChIJfxEWN8HpaC4RKdbs6JZotp8&q=la","https://www.google.com/maps?cid=11508500895154099753",-6.9367358,107.63487289999999,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMVSXLqnxeu_VzIp9c1itcXgcUT30nZqsiLyF4o",*,"0x2e68e9c13716117f:0x9fb66896e8ecd629","ChIJfxEWN8HpaC4RKdbs6JZotp8"
"Fresh Clean Laundry Bandung",*,"Jl. Cijawura Hilir No.14, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287","Jl. Cijawura Hilir No.14","Cijaura","Binatu","Asia/Jakarta",*,"0896-5662-3999","0896-5662-3999, +62 896-5662-3999","YES",77,4.9,"https://search.google.com/local/reviews?placeid=ChIJmSGkAB7paC4RveW4jZrNiK8&q=la","https://www.google.com/maps?cid=12648585617156400573",-6.9615855,107.6580182,"http://freshcleanlaundrybandung.blogspot.com/","freshcleanlaundrybandung.blogspot.com","Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNUIlioobRgeJ2Yf6NLOpApldnZ-usdd64b27oQ",*,"0x2e68e91e00a42199:0xaf88cd9a8db8e5bd","ChIJmSGkAB7paC4RveW4jZrNiK8"
"By Clean Laundry",*,"Jalan Margacinta No. 190, Ciwastra, Buahbatu, Margasari, Kec. Buahbatu, Kota Ban","Jalan Margacinta No. 190, Ciwastra, Buahbatu","Margasari","Binatu","Asia/Jakarta",*,"0822-4079-3286","0822-4079-3286, +62 822-4079-3286","NO",5,5,"https://search.google.com/local/reviews?placeid=ChIJA7Dj9zjoaC4RxM1fwesuqLQ&q=la","https://www.google.com/maps?cid=13017706313010892228",-6.954960499999999,107.6474372,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGk8PsU0RwNRtecVenlWhjGzxYF9z88",*,"0x2e68e838f7e3b003:0xb4a82eebc15fcdc4","ChIJA7Dj9zjoaC4RxM1fwesuqLQ"
"SHASHA LAUNDRY BUAH BATU",*,"Jl. Karawitan No.50a, Turangga, Kec. Buahbatu, Kota Bandung, Jawa Barat 40264","Jl. Karawitan No.50a","Turangga","Binatu","Asia/Jakarta",*,"0813-1179-6592","0813-1179-6592, +62 813-1179-6592","YES",21,4.2,"https://search.google.com/local/reviews?placeid=ChIJEQA7km3paC4R9F2DjCdkNBA&q=la","https://www.google.com/maps?cid=1167668324419722740",-6.9391989,107.62967789999999,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP_kKm8hS5B3gyUgU7yRZz0oXurcOBJhITWbfio",*,"0x2e68e96d923b0011:0x103464278c835df4","ChIJEQA7km3paC4R9F2DjCdkNBA"
"Laundry Wisma Kawaluyaan",*,"Jl. Kawaluyaan No.39, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286","Jl. Kawaluyaan No.39","Jatisari","Layanan Binatu","Asia/Jakarta",*,"0812-1110-1142","0812-1110-1142, +62 812-1110-1142","YES",11,5,"https://search.google.com/local/reviews?placeid=ChIJT3A-9M3paC4Rd13YF3etKI8&q=la","https://www.google.com/maps?cid=10315685673504890231",-6.9369084999999995,107.6594082,"https://laundry-wisma-kawaluyaan.business.site/?utm_source=gmb&utm_medium=referr","business.site","Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipNfynQQ8bgtSK07FCEqkk9pK2gBuqM9aVa2vVqL",*,"0x2e68e9cdf43e704f:0x8f28ad7717d85d77","ChIJT3A-9M3paC4Rd13YF3etKI8"
"Laundry & Dry clean (Biwos Twinss Laundry)",*,"Komplek Megabrata No 171, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 402","Komplek Megabrata No 171","Margasari","Layanan Binatu","Asia/Jakarta",*,"0877-2271-1996","0877-2271-1996, +62 877-2271-1996","YES",46,5,"https://search.google.com/local/reviews?placeid=ChIJQ6D1xPTpaC4R7cJtcHGFDVw&q=la","https://www.google.com/maps?cid=6633104548450648813",-6.9554708,107.65885499999999,,,"Sabtu: [08.00-18.00], Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipOVHG1_HotsZ-1UQzti5xiseFlM8k8jasUHynBd",*,"0x2e68e9f4c4f5a043:0x5c0d8571706dc2ed","ChIJQ6D1xPTpaC4R7cJtcHGFDVw"
"Polkadot Laundry",*,"Jl. Margacinta No.192, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286","Jl. Margacinta No.192","Cijaura","Binatu","Asia/Jakarta",*,"0813-8735-3567","0813-8735-3567, +62 813-8735-3567","NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJ_cX1zyLpaC4RijZkCOj7GqY&q=la","https://www.google.com/maps?cid=11969155933682284170",-6.955169499999999,107.64738899999999,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hfae1BtsXjURT7z17",*,"0x2e68e922cff5c5fd:0xa61afbe80864368a","ChIJ_cX1zyLpaC4RijZkCOj7GqY"
"Laundry Sendiri",*,"Jl. Margasari No.28, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287","Jl. Margasari No.28","Margasari","Layanan Binatu, Pemasok peralatan binatu yang dioperasikan dengan koin, Binatu, ","Asia/Jakarta",*,"0821-2128-1878","0821-2128-1878, +62 821-2128-1878","YES",23,4.9,"https://search.google.com/local/reviews?placeid=ChIJeWB63ePpaC4RWM1It1HF6qQ&q=la","https://www.google.com/maps?cid=11883527521528499544",-6.956887699999999,107.6566469,"https://instagram.com/laundrysendiri","instagram.com","Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0","https://lh5.googleusercontent.com/p/AF1QipOinVk9DlUqjjEN5KNsv0opQnS5xCsCXj3V80gR",*,"0x2e68e9e3dd7a6079:0xa4eac551b748cd58","ChIJeWB63ePpaC4RWM1It1HF6qQ"
"Laundry Club Hotel 10",*,"Jl. Buah Batu No.81, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262","Jl. Buah Batu No.81","Malabar","Layanan Binatu","Asia/Jakarta",*,,,"YES",25,5,"https://search.google.com/local/reviews?placeid=ChIJR2QsNQDpaC4RSnn7DcE0Gx0&q=la","https://www.google.com/maps?cid=2097328055239014730",-6.9341893,107.6203992,"http://bit.ly/customer_laundryclub_hotel10","bit.ly","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOGNWbshPzjPpHrZU15i7bNpPsR1s53yL_5pCgw",*,"0x2e68e900352c6447:0x1d1b34c10dfb794a","ChIJR2QsNQDpaC4RSnn7DcE0Gx0"
"Sorcha Laundry Cikutra - Laundry Antar Jemput Bandung",*,"Jl. Terusan Batik Halus No.12A, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, J","Jl. Terusan Batik Halus No.12A","Sukaluyu","Layanan Binatu","Asia/Jakarta",*,"0851-7305-1808","0851-7305-1808, +62 851-7305-1808","YES",192,4.9,"https://search.google.com/local/reviews?placeid=ChIJ1dw-sMvnaC4RCwLTAeghEpk&q=la","https://www.google.com/maps?cid=11029915717730501131",-6.8924435,107.62912589999999,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPo1QkoPjdj94KcRiU0TjMlZY1G_5JQLztobaXW",*,"0x2e68e7cbb03edcd5:0x991221e801d3020b","ChIJ1dw-sMvnaC4RCwLTAeghEpk"
"LaundryKlin Cikutra • Laundry Antar Jemput",*,"Jl. Cibeunying Kolot No.9, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa ","Jl. Cibeunying Kolot No.9","Sadang Serang","Layanan Binatu, Binatu","Asia/Jakarta",*,"0851-7318-3938","0851-7318-3938, +62 851-7318-3938","YES",294,5,"https://search.google.com/local/reviews?placeid=ChIJr84w7qznaC4RVA_DrfHC4Ug&q=la","https://www.google.com/maps?cid=5251692983748857684",-6.8898474,107.62983709999999,"https://www.laundryklinwijaya.com/","laundryklinwijaya.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOWz1VGqua0iWPrab3KMuvaIemVEw9UIik3aM2g",*,"0x2e68e7acee30ceaf:0x48e1c2f1adc30f54","ChIJr84w7qznaC4RVA_DrfHC4Ug"
"First Clean Laundry for Hotel",*,"Jl. Cigadung Kaler IV No.5, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa ","Jl. Cigadung Kaler IV No.5","Cigadung","Layanan Binatu","Asia/Jakarta",*,"0857-9797-8343","0857-9797-8343, +62 857-9797-8343","YES",33,5,"https://search.google.com/local/reviews?placeid=ChIJLVLdP1PnaC4Rhz1MST6orSM&q=la","https://www.google.com/maps?cid=2570895947769593223",-6.8789446,107.6236508,,,"Sabtu: [05.00-22.00], Minggu: [05.00-22.00], Senin: [05.00-22.00], Selasa: [05.0","https://lh5.googleusercontent.com/p/AF1QipMV1YfKLPj_XEqjSM-dSWEOljU1L_RRXwfYPZX_",*,"0x2e68e7533fdd522d:0x23ada83e494c3d87","ChIJLVLdP1PnaC4Rhz1MST6orSM"
"Heyklin Laundry Bandung",*,"Jl. Cigadung Raya Timur, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Bar","Jl. Cigadung Raya Timur","Cigadung","Layanan Binatu","Asia/Jakarta",*,,,"YES",32,5,"https://search.google.com/local/reviews?placeid=ChIJ9WiV_H7naC4RggM-zBWRuVA&q=la","https://www.google.com/maps?cid=5816839916532663170",-6.8894421,107.63004579999999,,,,"https://lh5.googleusercontent.com/p/AF1QipMI_hAOIFyxdGpgtIpeKVTzolBuosW91Cpmd7Az",*,"0x2e68e77efc9568f5:0x50b99115cc3e0382","ChIJ9WiV_H7naC4RggM-zBWRuVA"
"Chingu Laundry Cigadung",*,"Jl. Cigadung Raya Tengah No.90, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, J","Jl. Cigadung Raya Tengah No.90","Cigadung","Binatu","Asia/Jakarta",*,"0851-7537-1253","0851-7537-1253, +62 851-7537-1253","YES",133,4.9,"https://search.google.com/local/reviews?placeid=ChIJC-C15jXnaC4R6V6_1FxLb8U&q=la","https://www.google.com/maps?cid=14226672609965072105",-6.8830452,107.62679829999999,"http://chingu-laundry.com/","chingu-laundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPa841YOYt3J4IaGq77NLEOiMCCWyGVa04KTNCD",*,"0x2e68e735e6b5e00b:0xc56f4b5cd4bf5ee9","ChIJC-C15jXnaC4R6V6_1FxLb8U"
"RN Laundry & Dry Cleaning",*,"4J6G+WQ, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191","4J6G+WQ","Cigadung","Layanan Binatu","Asia/Jakarta",*,"0822-1712-4482","0822-1712-4482, +62 822-1712-4482","YES",20,5,"https://search.google.com/local/reviews?placeid=ChIJd8Wqo4vnaC4RNQ8cy0URTo8&q=la","https://www.google.com/maps?cid=10326209987065155381",-6.8876732,107.6269387,,,"Sabtu: [05.00-22.00], Minggu: [05.00-22.00], Senin: [05.00-22.00], Selasa: [05.0","https://lh5.googleusercontent.com/p/AF1QipNdwFIkw119I1BkoobP4pK43S9a0TdY2e8HVnzo",*,"0x2e68e78ba3aac577:0x8f4e1145cb1c0f35","ChIJd8Wqo4vnaC4RNQ8cy0URTo8"
"Ruang Laundry",*,"Jl. Khp Hasan Mustopa No.5, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa","Jl. Khp Hasan Mustopa No.5","Neglasari","Layanan Binatu","Asia/Jakarta",*,,,"YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJ4fRenBLnaC4RlCts3R8JCQ4&q=la","https://www.google.com/maps?cid=1011349623784876948",-6.897754099999999,107.63489399999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pChsRLV_jRJDt0SlC",*,"0x2e68e7129c5ef4e1:0xe09091fdd6c2b94","ChIJ4fRenBLnaC4RlCts3R8JCQ4"
"JCK LAUNDRY",*,"Surapati Core, Perum, Jl. Tulip Raya No.21, Kota Bandung, Jawa Barat 40192","Surapati Core","Perum","Layanan Binatu","Asia/Jakarta",*,"0811-234-635","0811-234-635, +62 811-234-635","YES",89,5,"https://search.google.com/local/reviews?placeid=ChIJ7zXy30nnaC4RTYc_wxwnAtI&q=la","https://www.google.com/maps?cid=15132700702406575949",-6.900956,107.6517518,"https://bit.ly/pesanjck","bit.ly","Sabtu: [08.00-21.00], Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.0","https://lh5.googleusercontent.com/p/AF1QipOIJUDI1mAPKYE3myZdPy9VsoHATKbHNZ4cK9LL",*,"0x2e68e749dff235ef:0xd202271cc33f874d","ChIJ7zXy30nnaC4RTYc_wxwnAtI"
"Cleanlite Laundry Bandung",*,"Jl. Cibeunying Kolot No.26, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa ","Jl. Cibeunying Kolot No.26","Cigadung","Binatu, Pemasok peralatan binatu yang dioperasikan dengan koin","Asia/Jakarta",*,"0899-6173-360","0899-6173-360, +62 899-6173-360","YES",69,4.5,"https://search.google.com/local/reviews?placeid=ChIJH1qAwnfnaC4RHXh5_oBwy74&q=la","https://www.google.com/maps?cid=13748205986806069277",-6.889255599999999,107.629116,,,"Sabtu: [07.30-20.00], Minggu: [07.30-20.00], Senin: [07.30-20.15], Selasa: [07.3","https://lh5.googleusercontent.com/p/AF1QipOlYaUB_jdOBbFjnwn29oAqZUjHsleaTkNP2iHn",*,"0x2e68e777c2805a1f:0xbecb7080fe79781d","ChIJH1qAwnfnaC4RHXh5_oBwy74"
"Cemerlang Laundry",*,"Jl. Rereng Wulung No.26, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Bar","Jl. Rereng Wulung No.26","Sukaluyu","Layanan Binatu","Asia/Jakarta",*,"0877-8266-7744","0877-8266-7744, +62 877-8266-7744","YES",85,4.8,"https://search.google.com/local/reviews?placeid=ChIJa7z4e4PnaC4RJT8U36sq078&q=la","https://www.google.com/maps?cid=13822438599000604453",-6.896368,107.631405,,,"Sabtu: [07.00-21.00], Minggu: [07.00-17.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipO5nwOsDZjI-bscif3Mz6WQ67Xo6X-CPdpx5ZMh",*,"0x2e68e7837bf8bc6b:0xbfd32aabdf143f25","ChIJa7z4e4PnaC4RJT8U36sq078"
"Sorcha Laundry Cikutra - Laundry Antar Jemput Bandung",*,"Jl. Terusan Batik Halus No.12A, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, J","Jl. Terusan Batik Halus No.12A","Sukaluyu","Layanan Binatu","Asia/Jakarta",*,"0851-7305-1808","0851-7305-1808, +62 851-7305-1808","YES",192,4.9,"https://search.google.com/local/reviews?placeid=ChIJ1dw-sMvnaC4RCwLTAeghEpk&q=la","https://www.google.com/maps?cid=11029915717730501131",-6.8924435,107.62912589999999,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPo1QkoPjdj94KcRiU0TjMlZY1G_5JQLztobaXW",*,"0x2e68e7cbb03edcd5:0x991221e801d3020b","ChIJ1dw-sMvnaC4RCwLTAeghEpk"
"LaundryKlin Cikutra • Laundry Antar Jemput",*,"Jl. Cibeunying Kolot No.9, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa ","Jl. Cibeunying Kolot No.9","Sadang Serang","Layanan Binatu, Binatu","Asia/Jakarta",*,"0851-7318-3938","0851-7318-3938, +62 851-7318-3938","YES",294,5,"https://search.google.com/local/reviews?placeid=ChIJr84w7qznaC4RVA_DrfHC4Ug&q=la","https://www.google.com/maps?cid=5251692983748857684",-6.8898474,107.62983709999999,"https://www.laundryklinwijaya.com/","laundryklinwijaya.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOWz1VGqua0iWPrab3KMuvaIemVEw9UIik3aM2g",*,"0x2e68e7acee30ceaf:0x48e1c2f1adc30f54","ChIJr84w7qznaC4RVA_DrfHC4Ug"
"JCK LAUNDRY",*,"Surapati Core, Perum, Jl. Tulip Raya No.21, Kota Bandung, Jawa Barat 40192","Surapati Core","Perum","Layanan Binatu","Asia/Jakarta",*,"0811-234-635","0811-234-635, +62 811-234-635","YES",89,5,"https://search.google.com/local/reviews?placeid=ChIJ7zXy30nnaC4RTYc_wxwnAtI&q=la","https://www.google.com/maps?cid=15132700702406575949",-6.900956,107.6517518,"https://bit.ly/pesanjck","bit.ly","Sabtu: [08.00-21.00], Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.0","https://lh5.googleusercontent.com/p/AF1QipOIJUDI1mAPKYE3myZdPy9VsoHATKbHNZ4cK9LL",*,"0x2e68e749dff235ef:0xd202271cc33f874d","ChIJ7zXy30nnaC4RTYc_wxwnAtI"
"MILi Digital Londri (Laundry Self Service)",*,"Jl. Cikutra No.228, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40","Jl. Cikutra No.228","Sukapada","Binatu","Asia/Jakarta",*,"0878-4113-0013","0878-4113-0013, +62 878-4113-0013","YES",43,5,"https://search.google.com/local/reviews?placeid=ChIJTygvSsznaC4RbVDzBx186yk&q=la","https://www.google.com/maps?cid=3020644439211331693",-6.8966493,107.64372,"https://instagram.com/milidigitallondri?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3","instagram.com","Sabtu: [07.30-18.00], Minggu: [07.30-18.00], Senin: [07.30-18.00], Selasa: [07.3","https://lh5.googleusercontent.com/p/AF1QipPjqyY_zO8mtYCmCX7sdxVcTIFOr5CITJX2psur",*,"0x2e68e7cc4a2f284f:0x29eb7c1d07f3506d","ChIJTygvSsznaC4RbVDzBx186yk"
"Indo Express Laundry (Suci)",*,"Suci, Jl. Khp Hasan Mustopa No.100, Padasuka, Kec. Cibeunying Kidul, Kota Bandun","Suci","Jl. Khp Hasan Mustopa No.100","Layanan Binatu","Asia/Jakarta",*,"0819-832-880","0819-832-880, +62 819-832-880","YES",17,5,"https://search.google.com/local/reviews?placeid=ChIJbb7TBuznaC4RNuk16WgwIoQ&q=la","https://www.google.com/maps?cid=9521225789362006326",-6.9002501999999994,107.64449789999999,"http://indolaundry.id/","indolaundry.id","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMP_GPZG9k05xNGNNwEFyblXgDfN3jkP2SJUm8s",*,"0x2e68e7ec06d3be6d:0x84223068e935e936","ChIJbb7TBuznaC4RNuk16WgwIoQ"
"Kingwash Laundry",*,"Jl. Khp Hasan Mustopa No.127D, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Ja","Jl. Khp Hasan Mustopa No.127D","Sukapada","Layanan Binatu","Asia/Jakarta",*,"0813-5000-6203","0813-5000-6203, +62 813-5000-6203","YES",87,4.9,"https://search.google.com/local/reviews?placeid=ChIJQY8lDqXnaC4RY5uZBT6qULQ&q=la","https://www.google.com/maps?cid=12993072108322528099",-6.9014178,107.64761949999999,"https://bit.ly/2E6i49Z","bit.ly","Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipN4jufAu1EoqJU-jv3vnUsQwaGBxgUlbjry074h",*,"0x2e68e7a50e258f41:0xb450aa3e05999b63","ChIJQY8lDqXnaC4RY5uZBT6qULQ"
"Home Laundry",*,"Jl. Cikutra No.178, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40","Jl. Cikutra No.178","Sukapada","Binatu","Asia/Jakarta",*,"0896-5564-0740","0896-5564-0740, +62 896-5564-0740","YES",26,4.5,"https://search.google.com/local/reviews?placeid=ChIJ8SY1or3naC4RScG-WnL1bgA&q=la","https://www.google.com/maps?cid=31232118935699785",-6.8990504999999995,107.643526,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEJvETmNicO3-F84OYX7b_LWmaQGXFB",3.1232118935699784E+16,"0x2e68e7bda23526f1:0x6ef5725abec149","ChIJ8SY1or3naC4RScG-WnL1bgA"
"Laundrykeun",*,"Jl. Phh Mustofa Belakang SMA YAS Bandung Neglasari Utara gang binaan 4 RT.04/RW.","Jl. Phh Mustofa Belakang SMA YAS Bandung Neglasari Utara gang binaan 4 RT.04/RW.","Sukapada","Binatu","Asia/Jakarta",*,"0889-0134-4107","0889-0134-4107, +62 889-0134-4107","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJIYy3RXrnaC4RD2dWRJbGpd4&q=la","https://www.google.com/maps?cid=16043447596271167247",-6.8996531999999995,107.6474798,"http://laundrykeun.wordpress.com/","laundrykeun.wordpress.com","Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipOCOUDyXyaOM5ojqKHWCZmgunecUxXSlzK5TLVf",*,"0x2e68e77a45b78c21:0xdea5c6964456670f","ChIJIYy3RXrnaC4RD2dWRJbGpd4"
