"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Amal Laundry",*,"Kompleks Ruko Graha Kuswari, Jl. Amal No.1L, Sunggal, Kec. Medan Sunggal, Kota M","Kompleks Ruko Graha Kuswari","Jl. Amal No.1L","Layanan Binatu","Asia/Jakarta",*,"0812-1249-5643","0812-1249-5643, +62 812-1249-5643","YES",12,4.9,"https://search.google.com/local/reviews?placeid=ChIJI91jbTcvMTAR4_DOxTLXA9Q&q=la","https://www.google.com/maps?cid=15277290974037864675",3.5856163999999997,98.62161789999999,*,*,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNVexz3J3PqXfgTCAwhfxs9_aketYGBuSgenP9_",*,"0x30312f376d63dd23:0xd403d732c5cef0e3","ChIJI91jbTcvMTAR4_DOxTLXA9Q"
"Pelangi Laundry",*,"Jl. Ps. No.3, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128","Jl. Ps. No.3","Sunggal","Binatu","Asia/Jakarta",*,"0812-6491-302","0812-6491-302, +62 812-6491-302","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJZREbG6YvMTARoTAGbertpfk&q=la","https://www.google.com/maps?cid=17989045877708566689",3.5704952999999997,98.620756,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGJen3Rz1UlFcoMs7XIS22fTPe_jJrm",*,"0x30312fa61b1b1165:0xf9a5edea6d0630a1","ChIJZREbG6YvMTARoTAGbertpfk"
"Medan Laundry",*,"Jl. Seroja No.28, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20127","Jl. Seroja No.28","Sunggal","Layanan Binatu","Asia/Jakarta",*,,,"YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJQcOc8t4vMTARQr7rDmfWmWc&q=la","https://www.google.com/maps?cid=7465233595463614018",3.5819335999999997,98.61886919999999,*,*,"Minggu: [07.30-21.30], Senin: [07.30-21.30], Selasa: [07.30-21.30], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipMaPdkIH0H6BKjIcW4cPyjqnahGVfsNFRLGQUbt",*,"0x30312fdef29cc341:0x6799d6670eebbe42","ChIJQcOc8t4vMTARQr7rDmfWmWc"
"Mozdeo Sunggal",*,"Jl. Gagak Hitam No.10 C, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara","Jl. Gagak Hitam No.10 C","Sunggal","Binatu","Asia/Jakarta",*,"0811-6187-719","0811-6187-719, +62 811-6187-719","NO",18,4.8,"https://search.google.com/local/reviews?placeid=ChIJ2T4azoMvMTARx2BcA3jLo8Y&q=la","https://www.google.com/maps?cid=14313507757026468039",3.5771726,98.6262229,*,*,"Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.00-21.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipPh_6rxu99nmIm_nzw3F-U8JD0fHNOAdzLVo9MJ",*,"0x30312f83ce1a3ed9:0xc6a3cb78035c60c7","ChIJ2T4azoMvMTARx2BcA3jLo8Y"
"FR Laundry Expres No.77",*,"HJPC+5GJ, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20127","HJPC+5GJ","Sunggal","Binatu","Asia/Jakarta",*,"0812-6005-1919","0812-6005-1919, +62 812-6005-1919","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJZRUYdE4vMTARxKze5P9duuw&q=la","https://www.google.com/maps?cid=17058049892257017028",3.5854519,98.62127439999999,*,*,,"https://lh5.googleusercontent.com/p/AF1QipNzagj7YIC8pjyIEaGnwjTC6x_ujkiJPhPqXMuo",*,"0x30312f4e74181565:0xecba5dffe4deacc4","ChIJZRUYdE4vMTARxKze5P9duuw"
"RIZZ Laundry Outlet #02",*,"Jl. Sei Bengawan No.58, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera","Jl. Sei Bengawan No.58","Babura Sunggal","Layanan Binatu","Asia/Jakarta",*,"0882-9330-8509","0882-9330-8509, +62 882-9330-8509","YES",12,4.8,"https://search.google.com/local/reviews?placeid=ChIJrwcrjQCNaS4RiWT0TH-66mA&q=la","https://www.google.com/maps?cid=6983599228106073225",3.579488,98.64874379999999,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOuCAbcJCB5MbcaxhNL78tq3prq6cnYAr__xCE0",*,"0x2e698d008d2b07af:0x60eaba7f4cf46489","ChIJrwcrjQCNaS4RiWT0TH-66mA"
"Cahaya Laundry Medan",*,"Jl. Suka Baru No.21, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, S","Jl. Suka Baru No.21","Padang Bulan Selayang I","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJf3yCqRsvMTARgy_ovRuJZ54&q=la","https://www.google.com/maps?cid=11414242532837044099",3.5683569,98.6501333,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WCgAIFvYT1HPWqLs7",*,"0x30312f1ba9827c7f:0x9e67891bbde82f83","ChIJf3yCqRsvMTARgy_ovRuJZ54"
"Lauren Laundry",*,"Jl. Bunga Kenanga No.15C, Padang Bulan Selayang II, Kec. Medan Selayang, Kota Me","Jl. Bunga Kenanga No.15C","Padang Bulan Selayang II","Binatu","Asia/Jakarta",*,"0812-6557-7914","0812-6557-7914, +62 812-6557-7914","NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJubQavk0vMTARFZCT0Ludgbs&q=la","https://www.google.com/maps?cid=13511253787071975445",3.5442695,98.6496647,*,*,,"https://lh5.googleusercontent.com/p/AF1QipPggzmwDf7_U1FZaav588JRfP4OroWPAoKT7XwY",*,"0x30312f4dbe1ab4b9:0xbb819dbbd0939015","ChIJubQavk0vMTARFZCT0Ludgbs"
"Setia Laundry",*,"Jl. Berdikari Ujung No.136, Padang Bulan Selayang I, Kec. Medan Selayang, Kota M","Jl. Berdikari Ujung No.136","Padang Bulan Selayang I","Binatu","Asia/Jakarta",*,"0852-7563-0644","0852-7563-0644, +62 852-7563-0644","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJxRf-eOYvMTARcTIhKhU5iFc&q=la","https://www.google.com/maps?cid=6307354041196294769",3.555796,98.651309,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFN5QV2kOjXL1ahUXUPjoeDQf5t73Me",*,"0x30312fe678fe17c5:0x578839152a213271","ChIJxRf-eOYvMTARcTIhKhU5iFc"
"Andika Laundry",*,"Komplek Perumahan ICG No..AA2, Jalan Abdul Hakim, Medan Selayang, Tj. Sari, Kec.","Komplek Perumahan ICG No..AA2, Jalan Abdul Hakim, Medan Selayang","Tj. Sari","Binatu","Asia/Jakarta",*,"0812-6587-6189","0812-6587-6189, +62 812-6587-6189","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ71-RSOovMTARpfNl7P6psWk&q=la","https://www.google.com/maps?cid=7616055357213111205",3.5588137,98.64189209999999,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGGkcNHvxYLHDpt_dx_ceI53lKVj4pC",*,"0x30312fea48915fef:0x69b1a9feec65f3a5","ChIJ71-RSOovMTARpfNl7P6psWk"
"O'LAUNDRY",*,"usu, Jl. Pembangunan No.34b, Padang Bulan Selayang I, Medan Selayang, Medan City","usu","Jl. Pembangunan No.34b","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJWarIQgAvMTARiCoEPenyhBg&q=la","https://www.google.com/maps?cid=1766804037401062024",3.5648948999999996,98.6521887,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zo5uS9Hbw8RxKJkTs",*,"0x30312f0042c8aa59:0x1884f2e93d042a88","ChIJWarIQgAvMTARiCoEPenyhBg"
"GS Laundry Medan",*,"Jl. Ring Road Jl. Ps. II No.12, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumat","Jl. Ring Road Jl. Ps. II No.12","Tanjung Sari","Layanan Binatu","Asia/Jakarta",*,"0812-6000-9234","0812-6000-9234, +62 812-6000-9234","YES",28,4.5,"https://search.google.com/local/reviews?placeid=ChIJwQ95qCAvMTARH8M6IAAbYtw&q=la","https://www.google.com/maps?cid=15880284923416462111",3.5535702,98.6262647,*,*,"Minggu: [Tutup], Senin: [09.00-20.15], Selasa: [09.00-20.15], Rabu: [09.00-20.15","https://lh5.googleusercontent.com/p/AF1QipMBFwA8WoTNdRZYaxLFRrVNVVrlVPA-SQpevtm3",*,"0x30312f20a8790fc1:0xdc621b00203ac31f","ChIJwQ95qCAvMTARH8M6IAAbYtw"
"Noda Laundry & Wet Cleaning",*,"Komplek Tasbih 1, Blok UU No. 45, Jl. Cycas II/ 1, Asam Kumbang, Kec. Medan Sela","Komplek Tasbih 1, Blok UU No. 45","Jl. Cycas II/ 1","Layanan Binatu","Asia/Jakarta",*,"0811-6556-078","0811-6556-078, +62 811-6556-078","YES",46,4.9,"https://search.google.com/local/reviews?placeid=ChIJszDPfNMxMTARTtxLD8ciRTE&q=la","https://www.google.com/maps?cid=3550282119601970254",3.567653,98.6326215,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNFPYkNUiZEDdvIOG439lPb-j_k9NU3lRKFBr8C",*,"0x303131d37ccf30b3:0x314522c70f4bdc4e","ChIJszDPfNMxMTARTtxLD8ciRTE"
"Rainbow Laundry & Dry Clean",*,"Jl. Sembada No.2 C, Padang Bulan Selayang II, Kec. Medan Selayang, Kota Medan, S","Jl. Sembada No.2 C","Padang Bulan Selayang II","Binatu Cucian Kering","Asia/Jakarta",*,"0852-6269-2808","0852-6269-2808, +62 852-6269-2808","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ5cwnWIwvMTARd-xcTeh2_iU&q=la","https://www.google.com/maps?cid=2737756363590265975",3.5472349,98.63567929999999,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPmRxojvqrmxzauZG_fjlx429KM0oWT3-D92cog",*,"0x30312f8c5827cce5:0x25fe76e84d5cec77","ChIJ5cwnWIwvMTARd-xcTeh2_iU"
"David Laundry",*,"GJPW+XFM, Jl. B. Sedap Malam 3D, Sempakata, Kec. Medan Selayang, Kota Medan, Sum","GJPW+XFM","Jl. B. Sedap Malam 3D","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJw3pnCFklMTARvmI_dtDe5Ps&q=la","https://www.google.com/maps?cid=18150877385128370878",3.5374702,98.6461666,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v5RxVmJ1oXLELVCut",*,"0x3031255908677ac3:0xfbe4ded0763f62be","ChIJw3pnCFklMTARvmI_dtDe5Ps"
"Sembada laundry",*,"Jl. Bunga Wijaya Kesuma No.32, Padang Bulan Selayang II, Kec. Medan Selayang, Ko","Jl. Bunga Wijaya Kesuma No.32","Padang Bulan Selayang II","Layanan Binatu","Asia/Jakarta",*,"0812-6943-7548","0812-6943-7548, +62 812-6943-7548","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJR8-3hnwvMTARMgA47Bhx-uU&q=la","https://www.google.com/maps?cid=16571682130719408178",3.5492806999999997,98.6401763,*,*,"Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.00-21.00], Rabu: [06.00","https://lh5.googleusercontent.com/p/AF1QipOV26Q2TFOyMdSPYKknPLWYX7m0NNqk1GHHobAY",*,"0x30312f7c86b7cf47:0xe5fa7118ec380032","ChIJR8-3hnwvMTARMgA47Bhx-uU"
"My Tosca Laundry",*,"Jl. Letda Sujono No.9, Tembung, Kec. Medan Tembung, Kota Medan, Sumatera Utara 2","Jl. Letda Sujono No.9","Tembung","Binatu","Asia/Jakarta",*,,,"NO",10,4.9,"https://search.google.com/local/reviews?placeid=ChIJSVg5zbYxMTARTfGKzK98VK4&q=la","https://www.google.com/maps?cid=12561802355135934797",3.5968415,98.7392799,*,*,"Minggu: [09.00-22.00], Senin: [09.00-22.00], Selasa: [09.00-22.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipM7RuzvDdLEqeiihhnsx2fvxItKHfAu2W-YFejx",*,"0x303131b6cd395849:0xae547cafcc8af14d","ChIJSVg5zbYxMTARTfGKzK98VK4"
"Laundry AMANAH VIP 1 jam an siap, free antar jemput, Medan",*,"Jl. Durung No.171, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utar","Jl. Durung No.171","Sidorejo Hilir","Layanan Binatu","Asia/Jakarta",*,"0812-8759-854","0812-8759-854, +62 812-8759-854","YES",82,4.8,"https://search.google.com/local/reviews?placeid=ChIJ7Xl0elsxMTAR4zSa283mYd4&q=la","https://www.google.com/maps?cid=16024342720987935971",3.6093949,98.7032771,*,*,"Minggu: [09.00-22.00], Senin: [09.00-20.00], Selasa: [09.00-17.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipOumFa_fdHJ7kVcVjoW8HQnfyduX6odrZlYijXS",*,"0x3031315b7a7479ed:0xde61e6cddb9a34e3","ChIJ7Xl0elsxMTAR4zSa283mYd4"
"Mes Laundry Medan",*,"Jl. Bersama, Tembung, Kec. Medan Tembung, Kota Medan, Sumatera Utara","Jl. Bersama","Tembung","Binatu Cucian Kering","Asia/Jakarta",*,"0813-7083-0672","0813-7083-0672, +62 813-7083-0672","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJTe96iCMxMTARSdugZeb1rVM&q=la","https://www.google.com/maps?cid=6029745846015286089",3.5944502999999997,98.7378846,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipMcLeGagJ7CAMCRvba8d5C_k12UY-nCN-LMA39F",*,"0x30313123887aef4d:0x53adf5e665a0db49","ChIJTe96iCMxMTARSdugZeb1rVM"
"Super Fresh Laundry & Dry Cleaning",*,"Jl. Bhayangkara No.383, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Ut","Jl. Bhayangkara No.383","Indra Kasih","Binatu","Asia/Jakarta",*,"(061) 6645183","(061) 6645183, +62 61 6645183","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJm58O3CoyMTAR2SplIRKC5MM&q=la","https://www.google.com/maps?cid=14115550146467277529",3.6223311999999996,98.7029498,*,*,,"https://lh5.googleusercontent.com/p/AF1QipNjyVGMksWlZLaEgYv_d07BsVTl0VCmuOGvjX57",*,"0x3031322adc0e9f9b:0xc3e4821221652ad9","ChIJm58O3CoyMTAR2SplIRKC5MM"
"METRO LAUNDRY COIN MEDAN",*,"Jl. Meteorologi Raya No.30, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumater","Jl. Meteorologi Raya No.30","Indra Kasih","Layanan Binatu","Asia/Jakarta",*,"0813-7706-3494","0813-7706-3494, +62 813-7706-3494","YES",6,5,"https://search.google.com/local/reviews?placeid=ChIJoRhKr8kzMTAR_eR237pHVMM&q=la","https://www.google.com/maps?cid=14074953603378242813",3.6216473,98.7093914,*,*,"Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.00-22.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOXrF15dxMoA0_8a_qztKx9BYhPkJShKjAqVIKJ",*,"0x303133c9af4a18a1:0xc35447badf76e4fd","ChIJoRhKr8kzMTAR_eR237pHVMM"
"EveryDay Laundry",*,"Jl. Pukat I No.41, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 2","Jl. Pukat I No.41","Bantan Timur","Binatu","Asia/Jakarta",*,"0816-378-080","0816-378-080, +62 816-378-080","YES",12,5,"https://search.google.com/local/reviews?placeid=ChIJc7Br8-gxMTARsVKEVWyi8OA&q=la","https://www.google.com/maps?cid=16208633645081318065",3.5963106999999996,98.71010559999999,*,*,"Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOdFeCFax2iIrujbZ3KT6Hq6WAVTXzhR21zCQwu",*,"0x303131e8f36bb073:0xe0f0a26c558452b1","ChIJc7Br8-gxMTARsVKEVWyi8OA"
"Cahaya Laundry",*,"Jl. Tempuling No.157, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera U","Jl. Tempuling No.157","Sidorejo Hilir","Binatu Cucian Kering","Asia/Jakarta",*,"0878-7070-2070","0878-7070-2070, +62 878-7070-2070","NO",28,3.4,"https://search.google.com/local/reviews?placeid=ChIJ-R_TgYYxMTARdT2i9ht3CLw&q=la","https://www.google.com/maps?cid=13549210440929787253",3.6152232,98.6959991,*,*,"Minggu: [00.09-22.00], Senin: [00.09-22.00], Selasa: [00.09-22.00], Rabu: [00.09","https://lh5.googleusercontent.com/p/AF1QipOSpK_DEHLynTQUTmV6ewIBnM8kiRBJ_bI21BM=",*,"0x3031318681d31ff9:0xbc08771bf6a23d75","ChIJ-R_TgYYxMTARdT2i9ht3CLw"
"Ai Wash Laundry",*,"JPC4+XX2, Jl. Pancing, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Uta","JPC4+XX2","Jl. Pancing","Binatu","Asia/Jakarta",*,"0853-7061-3717","0853-7061-3717, +62 853-7061-3717","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ1xjNrdUzMTARiv9bkZPjFjY&q=la","https://www.google.com/maps?cid=3897552750474166154",3.6223901,98.7073966,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhG8K476cDGDh6yGVu_O0G67f-yK7ibV",*,"0x303133d5adcd18d7:0x3616e393915bff8a","ChIJ1xjNrdUzMTARiv9bkZPjFjY"
"QQ Laundry Express",*,"jln pukat 8, simpang Gg. Sadar No.58, Kota Medan, Sumatera Utara 20224","jln pukat 8","simpang Gg. Sadar No.58","Layanan Binatu","Asia/Jakarta",*,"0812-6509-2915","0812-6509-2915, +62 812-6509-2915","YES",41,5,"https://search.google.com/local/reviews?placeid=ChIJt7WdMeIxMTARLLBNak1lLyY&q=la","https://www.google.com/maps?cid=2751529280517025836",3.5890336,98.70875459999999,*,*,"Minggu: [08.00-19.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMoK0QhniL-5C3-9Kaf2Oel0HUIDdS3cw5zZFHe",*,"0x303131e2319db5b7:0x262f654d6a4db02c","ChIJt7WdMeIxMTARLLBNak1lLyY"
"Oke Laundry medan",*,"Jl. Williem Iskandar, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Utar","Jl. Williem Iskandar","Indra Kasih","Layanan Binatu","Asia/Jakarta",*,"0857-6131-3040","0857-6131-3040, +62 857-6131-3040","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJ6dzZnMMzMTARWlnB5W6QztY&q=la","https://www.google.com/maps?cid=15478467775294429530",3.6206129999999996,98.7076692,*,*,,"https://lh5.googleusercontent.com/p/AF1QipN-hzFHrkqPn44CB-urvMTSXCHSkEzUuTYpoOJM",*,"0x303133c39cd9dce9:0xd6ce906ee5c1595a","ChIJ6dzZnMMzMTARWlnB5W6QztY"
"KR5 Laundry and Dry clean",*,"Jalan Kopi Xll, Perumnas Simalingkar No.11, Mangga, Kec. Medan Tuntungan, Kota M","Jalan Kopi Xll","Perumnas Simalingkar No.11","Binatu Cucian Kering","Asia/Jakarta",*,"0852-6277-2626","0852-6277-2626, +62 852-6277-2626","YES",18,5,"https://search.google.com/local/reviews?placeid=ChIJVS1RZRUlMTARDXdFhZbkk0U&q=la","https://www.google.com/maps?cid=5013602145325643533",3.5213471,98.6378525,*,*,"Minggu: [09.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOdjdkp8ng-oTclviFpudGTYvYobl4pxOEbe44m",*,"0x3031251565512d55:0x4593e4968545770d","ChIJVS1RZRUlMTARDXdFhZbkk0U"
"Grande laundry",*,"Jl. Bunga Rampai raya No.80, Simalingkar B, Kec. Medan Tuntungan, Kota Medan, Su","Jl. Bunga Rampai raya No.80","Simalingkar B","Binatu","Asia/Jakarta",*,,,"NO",3,5,"https://search.google.com/local/reviews?placeid=ChIJ-QyBf1klMTARB7YYum6wOl4&q=la","https://www.google.com/maps?cid=6789933377829516807",3.5037515999999997,98.6494019,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipPWyrHzFrppK6ffD4IVzB7PzDzrJbBKJGp7npJB",*,"0x303125597f810cf9:0x5e3ab06eba18b607","ChIJ-QyBf1klMTARB7YYum6wOl4"
"Fast Loundry",*,"Jl. Bunga Lau No.10, Kemenangan Tani, Kec. Medan Tuntungan, Kota Medan, Sumatera","Jl. Bunga Lau No.10","Kemenangan Tani","Binatu","Asia/Jakarta",*,"0853-7028-3647","0853-7028-3647, +62 853-7028-3647","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJlSNA3OQlMTARTXRuczrwIvk&q=la","https://www.google.com/maps?cid=17952175198487606349",3.5153375,98.6141959,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTrCohk_ZMk761J4J",*,"0x303125e4dc402395:0xf922f03a736e744d","ChIJlSNA3OQlMTARTXRuczrwIvk"
"Darman Laundry",*,"Villa Setia Budi Flamboyan Blok Q26, Jl. Flamboyan Raya, Tanjung Selamat, Medan ","Villa Setia Budi Flamboyan Blok Q26","Jl. Flamboyan Raya","Layanan Binatu","Asia/Jakarta",*,"0821-6765-8641","0821-6765-8641, +62 821-6765-8641","YES",54,4.6,"https://search.google.com/local/reviews?placeid=ChIJPUxebH4vMTARMDjXRiLBTQw&q=la","https://www.google.com/maps?cid=886577054623414320",3.5454177999999996,98.6125613,*,*,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00","https://lh5.googleusercontent.com/p/AF1QipMFuL24-Qw-BVLkDQV3nVsVSbI0ettFEQRWBhCr",8.865770546234143E+17,"0x30312f7e6c5e4c3d:0xc4dc12246d73830","ChIJPUxebH4vMTARMDjXRiLBTQw"
"Sahabat Laundry",*,"GJM9+8P5, Jl. Lizadri Putra, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan,","GJM9+8P5","Jl. Lizadri Putra","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJpzn_qHklMTARkXpzw0k5i78&q=la","https://www.google.com/maps?cid=13802188471981537937",3.5332543999999997,98.6193497,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvXxDGKE6gqeI5HW1",*,"0x30312579a8ff39a7:0xbf8b3949c3737a91","ChIJpzn_qHklMTARkXpzw0k5i78"
"D'LAVIGA LAUNDRY",*,"Jl. Kapiten Purba No.1, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara","Jl. Kapiten Purba No.1","Mangga","Binatu","Asia/Jakarta",*,"0813-9614-5454","0813-9614-5454, +62 813-9614-5454","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJrSe-zoElMTAR2fz24VJFF3k&q=la","https://www.google.com/maps?cid=8725519025334320345",3.5225421,98.6357402,*,*,"Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00-21.00","https://lh5.googleusercontent.com/p/AF1QipO1qlbocmhU2qA9AvQui_t-8_YAV1pvZ2T2IAPF",*,"0x30312581cebe27ad:0x79174552e1f6fcd9","ChIJrSe-zoElMTAR2fz24VJFF3k"
"Berkah Laundry",*,"GJCP+87M, Jl. Karet Raya, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Uta","GJCP+87M","Jl. Karet Raya","Binatu","Asia/Jakarta",*,"0823-6655-3387","0823-6655-3387, +62 823-6655-3387","NO",2,4.5,"https://search.google.com/local/reviews?placeid=ChIJq3Rn02olMTARqRtQkHErue8&q=la","https://www.google.com/maps?cid=17273885612508715945",3.5208399999999997,98.635685,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHY2BuM5RyWnf78fma_-YW2dyMqRvyk",*,"0x3031256ad36774ab:0xefb92b7190501ba9","ChIJq3Rn02olMTARqRtQkHErue8"
"Baim Laundry",*,"Perumahan pariama, Jl. Bunga Pariama I No.132, Baru Ladang Bambu, Kec. Medan Tun","Perumahan pariama","Jl. Bunga Pariama I No.132","Layanan Binatu","Asia/Jakarta",*,"0812-6925-6868","0812-6925-6868, +62 812-6925-6868","NO",35,4.9,"https://search.google.com/local/reviews?placeid=ChIJu4BNCbMlMTARHCd5dHSS2XU&q=la","https://www.google.com/maps?cid=8491979601251739420",3.502345,98.60215319999999,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipPKI6EvDUjLuatP6XUx6wsIdUvcFvEAX15dgLEq",*,"0x303125b3094d80bb:0x75d992747479271c","ChIJu4BNCbMlMTARHCd5dHSS2XU"
"ThreeWash Laundry",*,"GJR3+FFP, Jl. Flamboyan 6, Tj. Selamat, Kec. Medan Tuntungan, Kota Medan, Sumate","GJR3+FFP","Jl. Flamboyan 6","Binatu","Asia/Jakarta",*,"0813-9685-7448","0813-9685-7448, +62 813-9685-7448","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJ7wxJ1X4lMTAR_HRDajSvJWg&q=la","https://www.google.com/maps?cid=7504596993738765564",3.5411867999999997,98.60370569999999,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FByeXsBP9nFTPU81i",*,"0x3031257ed5490cef:0x6825af346a4374fc","ChIJ7wxJ1X4lMTAR_HRDajSvJWg"
"Vanili Laundry",*,"Jl. Vanili Raya No.99, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara ","Jl. Vanili Raya No.99","Mangga","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJRRBgJRolMTAR_mZCdnua_7o&q=la","https://www.google.com/maps?cid=13474658465171531518",3.5089123,98.63201029999999,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=74t43_BSEcRXU9uFw",*,"0x3031251a25601045:0xbaff9a7b764266fe","ChIJRRBgJRolMTAR_mZCdnua_7o"
"Noda Laundry Medan (Wet Cleaning & Dry Cleaning)",*,"Jl. Padang Golf No.10, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utar","Jl. Padang Golf No.10","Suka Damai","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0857-6076-2519","0857-6076-2519, +62 857-6076-2519","YES",212,4.8,"https://search.google.com/local/reviews?placeid=ChIJZab2DYsxMTARRik1nh-KByg&q=la","https://www.google.com/maps?cid=2884425954756995398",3.5566107999999996,98.6812547,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOpuqhaH2hjsiHZrLMnt5oHw6rspTLWKLDUEQxH",*,"0x3031318b0df6a665:0x28078a1f9e352946","ChIJZab2DYsxMTARRik1nh-KByg"
