Name,Fulladdress,Categories,Time Zone,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Place Id,phone,Municipality,Phones
Mutiara Laundry Express Powered By DEXTER,"Jl. Arief Rahman Hakim No.136, RT.02, Ps. Merah Tim., Kec. Medan Area, Kota Meda",Binatu,Asia/Jakarta,NO,9.0,4.6,https://search.google.com/local/reviews?placeid=ChIJkeYbghYxMTARPkO-mgNDoS4&q=la,https://www.google.com/maps?cid=3360040479755223870,3.5719732,98.7033991,0,0,"Minggu: [09.00-22.00], Senin: [09.00-22.00], Selasa: [09.00-22.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipMi-KBhP7cL3YmpW9Z_z6r0O4wqnMB7nlft4Nll,ChIJkeYbghYxMTARPkO-mgNDoS4,,,
Srikandi Laundry (Laundry Antar Jemput Medan),"Jl. Sidorukun No.78b, Pulo Brayan Darat II, Kec. Medan Tim., Kota Medan, Sumater",Binatu Cucian Kering,Asia/Jakarta,YES,14.0,5.0,https://search.google.com/local/reviews?placeid=ChIJvRwVDgAzMTARUzWOubu-ujw&q=la,https://www.google.com/maps?cid=4376019701425124691,3.6256113,98.6870285,0,0,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipM2uwtl-ZWYtuBQm_gwKJZDpdk7apNtSEexAR8j,ChIJvRwVDgAzMTARUzWOubu-ujw,+62 895-3445-94449,,
Rabbani Laundry,"Jl. Asem Raya No.5, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Layanan Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJGwvxfgD_1y0RGQMgSL0SMJw&q=la,https://www.google.com/maps?cid=11254516072967045913,-7.252261199999999,112.7148289,,,"Sabtu: [09.00-19.00], Minggu: [09.00-19.00], Senin: [09.00-19.00], Selasa: [09.0",https://lh5.googleusercontent.com/p/AF1QipN2KgE8P7xHnOg0a-_ZAFx-GCWfhjTMXw0qTeNW,ChIJGwvxfgD_1y0RGQMgSL0SMJw,+62 811-3323-578,,
ZAM ZAM Laundry,"Asemrowo IV No.16, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Layanan Binatu,Asia/Jakarta,YES,7.0,5.0,https://search.google.com/local/reviews?placeid=ChIJr06jWlL_1y0RZN2GvucsgF8&q=la,https://www.google.com/maps?cid=6881549604467694948,-7.2506723,112.7148353,,,"Sabtu: [07.00-20.00], Minggu: [Tutup], Senin: [07.00-20.00], Selasa: [07.00-20.0",https://lh5.googleusercontent.com/p/AF1QipOL_LD1mPr_v6dzcQpr7ISKKGEnBQq-Bi9Wc0bP,ChIJr06jWlL_1y0RZN2GvucsgF8,+62 812-3788-1953,,
Twin laundry,"Jl. Asem Rowo Baru No.32, RT.001/RW.03, Asem Rowo, Kec. Asem Rowo, Surabaya, Jaw",Binatu,Asia/Jakarta,NO,0.0,0.0,,https://www.google.com/maps?cid=16313882691658444545,-7.2548737,112.7150131,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipP39zP2OcwgDZd4lP3HRMuFYWiqphr-CgUw23Ou,ChIJa03j9AL_1y0RAe-xl9-NZuI,+62 822-5545-2932,,
EXPRESS Laundry,"Jl. Asem Mulya V No.20, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Binatu Cucian Kering,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJNw4bTYz_1y0RNAeWN_nrNh8&q=la,https://www.google.com/maps?cid=2249244519530104628,-7.253744999999999,112.7136021,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipPZuf86078nlJ44L-vRSeyNfXK4Z5ZJB3PVOdtG,ChIJNw4bTYz_1y0RNAeWN_nrNh8,+62 817-0344-1469,,
Laundry Asbar 22,"Jl. Asem Rowo Baru No.22, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Binatu,Asia/Jakarta,YES,3.0,4.7,https://search.google.com/local/reviews?placeid=ChIJ7YnYSrP-1y0RnOTQ0f4nq7I&q=la,https://www.google.com/maps?cid=12874427935163999388,-7.254366999999999,112.715154,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipOyf3A-XXMa0ETiZo07igqv7ZP_WkjyXy6V8EPl,ChIJ7YnYSrP-1y0RnOTQ0f4nq7I,+62 896-6787-2625,,
Noni Laundry,"Jalan, Asemrowo Gg. Mulya No.37, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur",Binatu,Asia/Jakarta,YES,0.0,0.0,,https://www.google.com/maps?cid=17350984052935716090,-7.25272,112.714114,,,"Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipOX2R9OUMI_exrAk89Tj7F5YxYMXY10aBEkYmcL,ChIJU8OopLT-1y0R-myzEhEUy_A,+62 838-3131-1183,,
Astria laundry,"no, Jl. Asemrowo V No.41, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Binatu Cucian Kering,Asia/Jakarta,NO,1.0,3.0,https://search.google.com/local/reviews?placeid=ChIJOZyzJbX-1y0R-xg3O0y3qJs&q=la,https://www.google.com/maps?cid=11216416410005084411,-7.250375,112.714294,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0",,ChIJOZyzJbX-1y0R-xg3O0y3qJs,+62 838-5442-1156,,
Khayla Laundry Express,"Jl. Asem Mulya Gg. III No.2, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 601",Layanan Binatu,Asia/Jakarta,YES,14.0,4.4,https://search.google.com/local/reviews?placeid=ChIJpUFqnrT-1y0RlBSdaby0qhE&q=la,https://www.google.com/maps?cid=1273028566004339860,-7.2532551,112.7134051,,,"Sabtu: [08.00-20.00], Minggu: [08.00-16.00], Senin: [08.00-20.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipOBAUUFEl0AgHCpTEcVHYJnHTaGfcgOlLViO-ad,ChIJpUFqnrT-1y0RlBSdaby0qhE,+62 857-5551-1864,,
Salvatory Laundry,"Gg. Punden No.3a, Asem Rowo, Kec. Asem Rowo, Surabaya, Jawa Timur 60182",Binatu,Asia/Jakarta,YES,6.0,5.0,https://search.google.com/local/reviews?placeid=ChIJmwPih8L_1y0RmvWdYNcGjXQ&q=la,https://www.google.com/maps?cid=8398376402224543130,-7.2520152,112.7155048,,,"Sabtu: [08.00-16.00], Minggu: [Tutup], Senin: [08.00-16.00], Selasa: [08.00-16.0",https://lh5.googleusercontent.com/p/AF1QipOHqv3vmIcJPW9XXoHnVVxxDbDNwLDal6JpXNRx,ChIJmwPih8L_1y0RmvWdYNcGjXQ,+62 852-3121-7575,,
One Up Laundry,"Jl. Jurang Kuping, Benowo, Kec. Pakal, Surabaya, Jawa Timur 60195","Binatu Cucian Kering, Layanan Binatu",Asia/Jakarta,YES,12.0,4.7,https://search.google.com/local/reviews?placeid=ChIJvem4ZL8BeC4R-wWp4_p7Y9A&q=la,https://www.google.com/maps?cid=15015981900074911227,-7.2358625,112.608826,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMDDsHr2oUQ6DmiyiYkN2mztiShiw3uZOcZuAuV,ChIJvem4ZL8BeC4R-wWp4_p7Y9A,+62 852-3656-3858,,
Loundry Benowo,"Jl. Lap. Benowo No.VI No.28, Benowo, Kec. Pakal, Surabaya, Jawa Timur 60196",Layanan Binatu,Asia/Jakarta,YES,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ2zoQ6I8BeC4RrVcSep-_Yfc&q=la,https://www.google.com/maps?cid=17825739491777861549,-7.237328499999999,112.6095433,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipOw8yGodSx4TD3V7iwEUXUWl7-Rjqt0aLj-M4wF,ChIJ2zoQ6I8BeC4RrVcSep-_Yfc,+62 813-1472-7919,,
Fay Laundry,"Jl. Raya Klakah Rejo No.3, Klakahrejo, Kec. Benowo, Surabaya, Jawa Timur 60198",Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJt-rDdzH_1y0R7Eh2XvKb5zo&q=la,https://www.google.com/maps?cid=4244532639089182956,-7.252166,112.6495885,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGbtpdn3rFil-K2MMqxDW_93LhVG3Jg,ChIJt-rDdzH_1y0R7Eh2XvKb5zo,+62 815-5463-6258,,
Laundry MELATI,"QM23+64H, Gg. 1G, Kandangan, Kec. Benowo, Surabaya, Jawa Timur 60199",Layanan Binatu,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJZz_r47L_1y0RiMKOmdmBInQ&q=la,https://www.google.com/maps?cid=8368393829191959176,-7.2494374,112.6528702,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z-HkAdHpcZBDLp2CJ,ChIJZz_r47L_1y0RiMKOmdmBInQ,,,
Omah laundry,"Jalan Kendung Jaya VIII No.1B, Sememi, Kec. Benowo, Surabaya, Jawa Timur 60198",Binatu,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJdeufOIb_1y0RWdpMZpv2F9c&q=la,https://www.google.com/maps?cid=15499127789915527769,-7.251611899999999,112.6346105,,,"Sabtu: [08.00-21.00], Minggu: [Tutup], Senin: [08.00-21.00], Selasa: [08.00-21.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BwzIMt26gboppdpgL,ChIJdeufOIb_1y0RWdpMZpv2F9c,+62 821-3971-2001,,
Lucky Lucky Lucky Laundry (4L),"Kendung Indah No.24, Sememi, Kec. Benowo, Surabaya, Jawa Timur 60198",Layanan Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJYdZt9Tv_1y0Ro0L2AThaAJs&q=la,https://www.google.com/maps?cid=11169026272476414627,-7.2528429,112.6358327,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipOvYtPnjpsFBHX5NnPo-MnfNC2VFHMn5czBEI8p,ChIJYdZt9Tv_1y0Ro0L2AThaAJs,+62 856-4563-6466,,
Laundry Yanti,"Jl. Kendung 5 no 50a, Sememi, Kec. Benowo, Surabaya, Jawa Timur 60198",Layanan Binatu,Asia/Jakarta,NO,7.0,5.0,https://search.google.com/local/reviews?placeid=ChIJNaZGGAD_1y0RW54OnZPWkIs&q=la,https://www.google.com/maps?cid=10056773897401835099,-7.258426999999999,112.6368775,,,"Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipOhhKDpKOgAikRGoan5hDAWIWk01IBdKM9k8Lcz,ChIJNaZGGAD_1y0RW54OnZPWkIs,,,
Evita Laundry,"No Benowo, Jl. Sememi Baru I No.5, Sememi, Kec. Benowo, Surabaya, Jawa Timur 601",Binatu,Asia/Jakarta,NO,2.0,4.5,https://search.google.com/local/reviews?placeid=ChIJjSCgBjr-1y0RD2HZvHUnOtU&q=la,https://www.google.com/maps?cid=15364636465360888079,-7.242542999999999,112.637278,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipPop-_hJp_oN-zow2bpRddto8kvLNakcTxGKCuS,ChIJjSCgBjr-1y0RD2HZvHUnOtU,+62 851-0133-6523,,
Zaki_Ra Laundry,"Jl. Raya Klakah Rejo No.VI No. 5, Kandangan, Kec. Benowo, Surabaya, Jawa Timur 6",Binatu Cucian Kering,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJq7dg-T7_1y0R_9zNZzdzKVo&q=la,https://www.google.com/maps?cid=6496850619260591359,-7.2582778,112.6473257,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1b6PaezmOgHEe6yzG,ChIJq7dg-T7_1y0R_9zNZzdzKVo,+62 822-5717-7547,,
Cahya Laundry,"Pondok Benowo Indah BB 9, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur 60197",Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJC8Hob0L_1y0RAgGlLlTBh0I&q=la,https://www.google.com/maps?cid=4794012895663161602,-7.2330489,112.627796,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNxDmo_tyXFnBqUNi335ZxDF1KKKFyUO-7Wof0Y,ChIJC8Hob0L_1y0RAgGlLlTBh0I,+62 812-3193-6533,,
RESTU LAUNDRY,"Jl. Tembok Gede I No.6-A, Bubutan, Kec. Bubutan, Surabaya, Jawa Timur 60174",Binatu Cucian Kering,Asia/Jakarta,YES,84.0,4.9,https://search.google.com/local/reviews?placeid=ChIJu1A0dAb51y0ReM0nffcNqo8&q=la,https://www.google.com/maps?cid=10352102050072350072,-7.253494799999999,112.7298621,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipMnGfoHP4F4V5v_PhSv2D5hffyoLoPSgiAuK4z5,ChIJu1A0dAb51y0ReM0nffcNqo8,+62 881-0262-02423,,
Ayo Laundry! Surabaya,"Jl. Semarang No.48, Bubutan, Kec. Bubutan, Surabaya, Jawa Timur 60173",Layanan Binatu,Asia/Jakarta,YES,29.0,4.9,https://search.google.com/local/reviews?placeid=ChIJa-m8oG351y0RSW58mUjA2kU&q=la,https://www.google.com/maps?cid=5033546951585197641,-7.253524899999999,112.7285199,https://linktr.ee/ayolaundry?fbclid=PAAaZdgCGGXFjomuhMxwGEDF0F9vTmWQBCD2hVpqB359,linktr.ee,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipO7DIB0T8LPeTivxheIRgZmZe-gsH9sMotQCUOA,ChIJa-m8oG351y0RSW58mUjA2kU,+62 852-3499-2014,,
WAS.CO Laundry,"Jl. Kranggan No.106, Bubutan, Kec. Bubutan, Surabaya, Jawa Timur 60174",Binatu,Asia/Jakarta,YES,91.0,4.5,https://search.google.com/local/reviews?placeid=ChIJA5G7iFf51y0RHmlofem4aVw&q=la,https://www.google.com/maps?cid=6659056837014874398,-7.2559385,112.7286614,http://instagram.com/wasco.laundry,instagram.com,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipPYBy6I5oeG72U96PKZN0XCuzTJbsPLKM72WSJ3,ChIJA5G7iFf51y0RHmlofem4aVw,+62 811-315-692,,
NOLARA LAUNDRY,"Jl. Kalibutuh No.17, Tembok Dukuh, Kec. Bubutan, Surabaya, Jawa Timur 60173",Layanan Binatu,Asia/Jakarta,YES,11.0,5.0,https://search.google.com/local/reviews?placeid=ChIJe5kd21r51y0R_zR34TsqEKI&q=la,https://www.google.com/maps?cid=11677880270445819135,-7.2557863,112.7254102,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipNZGZDpuY0bOr3p99fSiiczLPhlXHhDkMclFQM=,ChIJe5kd21r51y0R_zR34TsqEKI,+62 813-2557-3665,,
SAK ERA Laundry & Dry Cleaning Service,"Jl. Demak Timur No.I No.28, Gundih, Kec. Bubutan, Surabaya, Jawa Timur 60172",Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJX4PNl0n51y0Rh4NRSOhmiRo&q=la,https://www.google.com/maps?cid=1912172664627233671,-7.2496312,112.7225936,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEhiKOXyz0It5YS9untcq4FvY1WCay-,ChIJX4PNl0n51y0Rh4NRSOhmiRo,+62 878-5203-5050,,
Nabila Laundry,"Jalan. Kalibutuh No. 39 A, (Asem Bagus) Bubutan, Tembok Dukuh, Kec. Bubutan, Sur",Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJb5G8o0z51y0RWnk2-Y5-gGI&q=la,https://www.google.com/maps?cid=7097812165267454298,-7.254303399999999,112.7166211,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8h4EDe8Ukw5dWEPsi,ChIJb5G8o0z51y0RWnk2-Y5-gGI,+62 857-3000-9451,,
Riyanaz LAUNDRY,"Jl. Demak Timur Jl. Kemayoran Baru Gg. 2 No.29, Gundih, Kec. Bubutan, Surabaya, ",Binatu Cucian Kering,Asia/Jakarta,YES,7.0,5.0,https://search.google.com/local/reviews?placeid=ChIJsdslvrz51y0RV-TUw1jSKAg&q=la,https://www.google.com/maps?cid=587951030056313943,-7.248307499999999,112.7229212,,,"Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipPbUyOCeKdJJemQkb8oT9X5aA2iD_AsObeaL4YE,ChIJsdslvrz51y0RV-TUw1jSKAg,+62 812-4763-3861,,
City laundry,"Jl. Blauran, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60172",Layanan Binatu,Asia/Jakarta,YES,76.0,5.0,https://search.google.com/local/reviews?placeid=ChIJUwquvGz51y0RLxZgYOw-HaE&q=la,https://www.google.com/maps?cid=11609504599381120559,-7.2581329,112.7331586,,,"Sabtu: [08.00-23.00], Minggu: [Tutup], Senin: [08.00-23.00], Selasa: [08.00-23.0",https://lh5.googleusercontent.com/p/AF1QipMqEw2JzpuoCZs1SAV03mFnjlzYC5gnd_RxpoNV,ChIJUwquvGz51y0RLxZgYOw-HaE,+62 878-5430-0353,,
VADONA LAUNDRY,"Jl. Kalibutuh No.225C, Tembok Dukuh, Kec. Bubutan, Surabaya, Jawa Timur 60252",Binatu Cucian Kering,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJw7N_dbb51y0Rq3849IHq0UI&q=la,https://www.google.com/maps?cid=4814887320504795051,-7.253323399999999,112.7157606,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2r_tPPlfPCu-SsLNx,ChIJw7N_dbb51y0Rq3849IHq0UI,+62 817-308-607,,
DD Laundry,"Jl. Tembok Dukuh Gg. V No.15, Tembok Dukuh, Kec. Bubutan, Surabaya, Jawa Timur 6",Layanan Binatu,Asia/Jakarta,YES,9.0,4.9,https://search.google.com/local/reviews?placeid=ChIJMZM7IU_51y0Rcw6d6D_BvNc&q=la,https://www.google.com/maps?cid=15545512494005816947,-7.253776999999999,112.724401,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPwmOaLo4tgNYKamwr9jv1To-Dw2lxgfUtLs2va,ChIJMZM7IU_51y0Rcw6d6D_BvNc,+62 857-3017-7197,,
Makmur Laundry,"Jl. Bulak Cumpat Srono III No.6, RT.: 003/RW.: 002, Bulak, Kec. Bulak, Surabaya,",Binatu Cucian Kering,Asia/Jakarta,YES,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJJakYW-b51y0Rh1ftfkYuY0s&q=la,https://www.google.com/maps?cid=5432236455851022215,-7.2307397,112.7799955,,,"Sabtu: [06.00-21.00], Minggu: [06.00-21.00], Senin: [06.00-21.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipN-hPrx0PuK09cNUB8vGEEclXq6wrNQ8D0MX2QG,ChIJJakYW-b51y0Rh1ftfkYuY0s,+62 857-4510-3013,,
Shi laundry,"lapangan futsal, Bulak Setro II B No.136, Bulak, Kec. Bulak, Surabaya, Jawa Timu",Layanan Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJndjRslP51y0RZmgyJfIf38I&q=la,https://www.google.com/maps?cid=14041977288031103078,-7.2317285,112.7821799,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VuwLb4rV08UzA3pa9,ChIJndjRslP51y0RZmgyJfIf38I,+62 812-5996-5154,,
Bu Raniy laundry,"Jl. Bulak Banteng Madya Gg. VII No.12 a, Sidotopo Wetan, Kec. Kenjeran, Surabaya",Binatu,Asia/Jakarta,YES,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJfarG0KD51y0RuCqsHZDKpkU&q=la,https://www.google.com/maps?cid=5018921555072920248,-7.219048399999999,112.7615213,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPJQd_bYuuEokndHnRQiELQWw5gerEEhza8tNMe,ChIJfarG0KD51y0RuCqsHZDKpkU,+62 831-5537-4154,,
Eradina Laundry,"Jl. Bulak Cumpat Utara 7 No.1A, Bulak, Kec. Bulak, Surabaya, Jawa Timur 60124",Binatu,Asia/Jakarta,NO,0.0,0.0,,https://www.google.com/maps?cid=4185547212215017008,-7.2299843,112.780428,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OjLDmQ9mTY6t7HWqh,ChIJTb-aJNj51y0RMN6zdgMNFjo,+62 822-3474-3462,,
C.J. Laundry,"Jalan Bulak No. 7A, Cumpat Utara Gang III No.7, Bulak, Kec. Bulak, Surabaya, Jaw",Binatu,Asia/Jakarta,NO,2.0,3.5,https://search.google.com/local/reviews?placeid=ChIJF_XoorH51y0RdxrrEm7ndtw&q=la,https://www.google.com/maps?cid=15886139195545819767,-7.2312553,112.7771277,,,"Sabtu: [15.00-21.30], Minggu: [09.00-13.00, 15.00-21.30], Senin: [09.00-13.00, 1",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SEM9txjWk0PxsD9wF,ChIJF_XoorH51y0RdxrrEm7ndtw,+62 812-3592-8193,,
Lila Laundry,"Jalan Bulak Rukem Timur 1G No. 1A, Bulak, Kec. Bulak, Surabaya, Jawa Timur 60124",Binatu,Asia/Jakarta,NO,0.0,0.0,,https://www.google.com/maps?cid=1060304565165008407,-7.2350135,112.7763367,,,"Sabtu: [08.07-21.00], Minggu: [08.07-21.00], Senin: [08.07-21.00], Selasa: [08.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9kZuBXlX0eHEa8Ixp,ChIJV7Lzn7r51y0RF6ZiYGL1tg4,+62 852-3227-7585,,
Smile Laundry,"Jl. Bulak Rukem Tim. No.1H No. 10, Bulak, Kec. Bulak, Surabaya, Jawa Timur 60124",Binatu Cucian Kering,Asia/Jakarta,NO,0.0,0.0,,https://www.google.com/maps?cid=5831129526346599965,-7.2349666,112.7786567,,,"Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zp6tYcuzIyxEhlvB7,ChIJS1FIg7r51y0RHU4u2WhV7FA,+62 822-3314-3736,,
Busana hasanah,"Bulak Rukem Tim. II B No.1, Bulak, Kec. Bulak, Surabaya, Jawa Timur 60124",Layanan Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJN9V726_51y0Rot9ja8L-9xg&q=la,https://www.google.com/maps?cid=1799186687136620450,-7.233470599999999,112.7742179,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vCc1Zg499BGuAPtct,ChIJN9V726_51y0Rot9ja8L-9xg,+62 877-5963-4609,,
Al Fahri Laundry,"Jl. Bulak Banteng Madya No.35, Sidotopo Wetan, Kec. Kenjeran, Surabaya, Jawa Tim",Binatu,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJi4ok0_j41y0Rg-hz9fhCJLY&q=la,https://www.google.com/maps?cid=13124688851101804675,-7.220651999999999,112.760427,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEiuLjaiB18azuY0i0mA433_InKGsYu,ChIJi4ok0_j41y0Rg-hz9fhCJLY,+62 878-5329-9649,,
DiGi Laundry,"Jl. Bogorami 1 No.19, Bulak, Kec. Bulak, Surabaya, Jawa Timur 60124",Layanan Binatu,Asia/Jakarta,YES,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJAYenN6v51y0RmzeipctSHMw&q=la,https://www.google.com/maps?cid=14707721517695907739,-7.233035699999999,112.7812113,,,"Sabtu: [08.00-20.00], Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.0",https://lh5.googleusercontent.com/p/AF1QipO6HVhYAfc34cJG5UAKs3WWBpGfzKh5HqmqHazD,ChIJAYenN6v51y0RmzeipctSHMw,+62 878-5344-3442,,
Laundry Kak!,"Jl. Dukuh Pakis No.48, Dukuh Pakis, Kec. Dukuhpakis, Surabaya, Jawa Timur 60225",Layanan Binatu,Asia/Jakarta,NO,43.0,4.5,https://search.google.com/local/reviews?placeid=ChIJ5zeoDjz91y0R6qzAo2TYQSU&q=la,https://www.google.com/maps?cid=2684664779645168874,-7.2926126,112.7117164,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oEiKvrqRafivEkW5G,ChIJ5zeoDjz91y0R6qzAo2TYQSU,+62 822-8888-9486,,
